context_feature,item_feature,field_pair,positive_support,negative_support,learned_weight,absolute_weight
ctx:feature=100% suede,item:popularity=2,feature×popularity,92,5112,0.01929277926683426,0.01929277926683426
ctx:category=shoes loafers & slip-ons,item:feature=man made sole,category×feature,80,33856,0.01929270476102829,0.01929270476102829
"ctx:material=92% polyester, 8% spandex",item:rating=4.5,material×rating,46,1032,0.01929260790348053,0.01929260790348053
ctx:feature=man made sole,item:popularity=4,feature×popularity,37,2320,-0.01929205283522606,0.01929205283522606
ctx:category=pants dress,item:rating=4.5,category×rating,72,1280,-0.019291624426841736,0.019291624426841736
ctx:category=sandals platforms & wedges,item:brand=michael antonio,category×brand,32,28800,0.019291479140520096,0.019291479140520096
ctx:feature=100% synthetic,item:brand=k-swiss,feature×brand,29,37016,0.019291434437036514,0.019291434437036514
ctx:material=nylon,"item:material=90% nylon, 10% elastane",material×material,20,51680,0.01929134503006935,0.01929134503006935
ctx:category=women wigs,item:size=size: standard,category×size,24,3776,0.019290946424007416,0.019290946424007416
ctx:category=tops & tees t-shirts,item:rating=2.0,category×rating,120,32896,0.019290857017040253,0.019290857017040253
ctx:material=silk,item:popularity=9,material×popularity,30,9760,0.019290741533041,0.019290741533041
ctx:material=cotton,item:brand=alexander del rossa,material×brand,65,261232,0.019289882853627205,0.019289882853627205
ctx:category=necklaces pendant necklaces,item:popularity=4,category×popularity,384,26944,0.01928970403969288,0.01928970403969288
ctx:category=shoes flats,item:brand=see kai run,category×brand,24,30464,0.01928970031440258,0.01928970031440258
ctx:material=leather,item:brand=sbicca,material×brand,20,223968,0.019289549440145493,0.019289549440145493
ctx:category=athletic tennis & racquet sports,item:popularity=4,category×popularity,80,3968,-0.019289366900920868,0.019289366900920868
ctx:category=sleep & lounge sets,item:rating=4.0,category×rating,632,14656,-0.01928919553756714,0.01928919553756714
ctx:material=cotton,item:brand=port and company,material×brand,30,261232,0.019289076328277588,0.019289076328277588
ctx:category=sunglasses & eyewear accessories sunglasses,item:color=color: black,category×color,688,26560,-0.01928890310227871,0.01928890310227871
ctx:category=work utility & safety tops,item:feature=machine wash,category×feature,40,1280,0.019288841634988785,0.019288841634988785
ctx:category=jewelry necklaces,item:popularity=8,category×popularity,72,15680,0.01928858831524849,0.01928858831524849
ctx:material=cotton,item:brand=fifth sun,material×brand,55,261232,0.019288036972284317,0.019288036972284317
ctx:feature=100% man made,item:rating=3.5,feature×rating,32,1552,0.01928791031241417,0.01928791031241417
ctx:category=tees & blouses polos,item:feature=machine wash,category×feature,88,2304,-0.019287876784801483,0.019287876784801483
ctx:category=shoes loafers & slip-ons,item:feature=100% canvas,category×feature,88,33856,0.019287806004285812,0.019287806004285812
ctx:category=medical scrub tops,item:rating=4.5,category×rating,160,2880,0.01928773708641529,0.01928773708641529
ctx:category=clothing sets pant sets,item:feature=no closure closure,category×feature,32,10176,-0.019287653267383575,0.019287653267383575
ctx:category=handbags & wallets crossbody bags,item:color=color: red,category×color,24,13440,0.019287433475255966,0.019287433475255966
ctx:category=tees & blouses t-shirts,"item:material=50% polyester, 25% rayon, 25% cotton",category×material,24,35136,0.019287109375,0.019287109375
ctx:category=shoes loafers,item:feature=rubber sole,category×feature,80,1472,-0.01928706467151642,0.01928706467151642
ctx:material=wool,item:material=merino wool,material×material,45,16800,0.01928699016571045,0.01928699016571045
ctx:material=100% leather,item:feature=manmade sole,material×feature,556,29008,0.019286492839455605,0.019286492839455605
ctx:category=bikinis sets,item:popularity=9,category×popularity,32,10048,0.01928645372390747,0.01928645372390747
ctx:category=bikinis sets,item:popularity=4,category×popularity,216,10048,0.019285961985588074,0.019285961985588074
ctx:category=suits & sport coats sport coats & blazers,item:material=polyester lining,category×material,40,2112,0.01928595080971718,0.01928595080971718
ctx:category=costumes & cosplay apparel costumes,item:price=35_50,category×price,168,16256,0.019285544753074646,0.019285544753074646
ctx:color=color: green,item:rating=4.5,color×rating,450,12920,-0.01928551495075226,0.01928551495075226
ctx:category=accessories buttons & pins,item:price=missing,category×price,144,3456,-0.019285505637526512,0.019285505637526512
ctx:category=card cases & money organizers wallets,item:feature=imported,category×feature,432,18560,0.019285032525658607,0.019285032525658607
ctx:category=athletic walking,item:feature=rubber sole,category×feature,936,17280,-0.01928466372191906,0.01928466372191906
ctx:material=nylon,item:rating=5.0,material×rating,770,51680,0.01928451657295227,0.01928451657295227
ctx:category=watches wrist watches,item:feature=quartz movement,category×feature,656,54080,0.019284285604953766,0.019284285604953766
ctx:category=hats & caps sun hats,item:material=polyester,category×material,40,3136,-0.019284013658761978,0.019284013658761978
ctx:category=footies & rompers rompers,item:rating=5.0,category×rating,112,2944,-0.01928400807082653,0.01928400807082653
ctx:category=rings statement,item:brand=oxford diamond co,category×brand,32,12416,0.019283972680568695,0.019283972680568695
ctx:category=tops tees & blouses,item:rating=5.0,category×rating,64,5120,-0.019283901900053024,0.019283901900053024
ctx:color=color: purple,item:material=cotton,color×material,94,5808,-0.019283447414636612,0.019283447414636612
ctx:feature=pull on closure,item:color=color: red,feature×color,353,85192,0.01928330957889557,0.01928330957889557
ctx:feature=drawstring closure,item:price=50_75,feature×price,27,15432,0.01928306557238102,0.01928306557238102
ctx:category=outdoor & work rain,item:feature=imported,category×feature,208,5440,-0.019282951951026917,0.019282951951026917
ctx:category=swimsuits & cover ups one-pieces,item:rating=5.0,category×rating,152,11456,0.019282910972833633,0.019282910972833633
ctx:category=accessories applique patches,item:price=missing,category×price,24,1024,0.019282855093479156,0.019282855093479156
ctx:category=tees & blouses tanks & camis,item:brand=floerns,category×brand,24,19200,0.019282784312963486,0.019282784312963486
"ctx:feature=the perfect gift— our latest statement piece offers a beautiful silhouette that was carefully handmade by our in-house designers with the intention to create a long lasting, beauti",item:color=color: black,feature×color,25,920,0.01928262785077095,0.01928262785077095
ctx:category=shirts t-shirts,item:brand=american classics,category×brand,72,68480,0.019282538443803787,0.019282538443803787
ctx:category=sleep & lounge bottoms,item:material=100% polyester,category×material,32,4352,0.019282417371869087,0.019282417371869087
ctx:category=tees & blouses tunics,item:brand=jostar,category×brand,24,26368,0.019282223656773567,0.019282223656773567
ctx:color=color: brown,item:rating=4.5,color×rating,346,11088,-0.019282180815935135,0.019282180815935135
ctx:category=women skirts,item:material=leather,category×material,40,9472,0.019281819462776184,0.019281819462776184
ctx:feature=pull-on closure,item:popularity=9,feature×popularity,34,2280,0.019280962646007538,0.019280962646007538
ctx:category=men hoodies,item:color=color: red,category×color,40,8896,0.019280869513750076,0.019280869513750076
ctx:category=fashion combat,item:rating=3.5,category×rating,96,5632,0.019280754029750824,0.019280754029750824
ctx:material=nylon,item:feature=machine wash,material×feature,655,51680,-0.01928054541349411,0.01928054541349411
ctx:color=color: white,item:feature=snap closure,color×feature,22,33336,-0.01928013563156128,0.01928013563156128
ctx:category=women shirts,item:price=missing,category×price,56,640,-0.01928004063665867,0.01928004063665867
ctx:category=dresses casual,item:color=color: purple,category×color,80,40384,0.019279807806015015,0.019279807806015015
ctx:color=color: purple,item:style=department: womens,color×style,36,5808,-0.0192796029150486,0.0192796029150486
ctx:category=women shorts,item:feature=hand wash only,category×feature,80,2688,0.01927947998046875,0.01927947998046875
ctx:category=shoes clogs & mules,item:feature=100% synthetic,category×feature,72,1984,-0.019279368221759796,0.019279368221759796
ctx:material=leather,item:material=leather and mesh,material×material,20,223968,0.01927923411130905,0.01927923411130905
ctx:category=swimsuits & cover ups cover-ups,item:popularity=4,category×popularity,224,8192,-0.019279129803180695,0.019279129803180695
ctx:feature=button closure,item:color=color: blue,feature×color,251,27600,0.01927882805466652,0.01927882805466652
ctx:category=bracelets wrap,item:color=color: brown,category×color,32,1984,-0.019278738647699356,0.019278738647699356
ctx:feature=imported,item:popularity=15,feature×popularity,30,137456,0.019278494641184807,0.019278494641184807
ctx:category=shoes & jewelry westlake,item:brand=berryou,category×brand,24,58944,0.019278060644865036,0.019278060644865036
ctx:category=luggage & travel gear travel duffels,item:rating=4.5,category×rating,160,3968,-0.019277868792414665,0.019277868792414665
ctx:feature=imported,item:brand=teva,feature×brand,34,137456,-0.01927747204899788,0.01927747204899788
ctx:category=pants casual,item:price=20_35,category×price,104,12480,0.019277431070804596,0.019277431070804596
ctx:category=active active shorts,item:popularity=12,category×popularity,24,14528,0.019277408719062805,0.019277408719062805
ctx:category=sleep & lounge sets,"item:material=60% cotton, 40% polyester",category×material,32,14656,-0.019277401268482208,0.019277401268482208
ctx:category=rain & anoraks raincoats,item:material=fabric,category×material,40,2816,0.019277364015579224,0.019277364015579224
ctx:category=sets active sweatsuits,item:popularity=3,category×popularity,24,960,0.019276663661003113,0.019276663661003113
ctx:material=polyester,item:size=size: standard,material×size,35,227088,0.019276371225714684,0.019276371225714684
ctx:feature=polyurethane sole,item:popularity=2,feature×popularity,54,2680,-0.019276196137070656,0.019276196137070656
"ctx:material=95% polyester, 5% elastane",item:rating=4.5,material×rating,22,696,-0.019276097416877747,0.019276097416877747
ctx:category=fashion chukka,item:brand=palladium,category×brand,32,2368,0.019276000559329987,0.019276000559329987
ctx:category=keyrings keychains & charms,item:rating=3.5,category×rating,64,5504,0.019275788217782974,0.019275788217782974
ctx:color=color: orange,item:popularity=2,color×popularity,84,3280,-0.019275737926363945,0.019275737926363945
ctx:category=women lingerie sets,item:rating=3.0,category×rating,24,1024,0.019275682047009468,0.019275682047009468
ctx:material=wool,item:feature=imported,material×feature,670,16800,-0.019275560975074768,0.019275560975074768
ctx:category=active active sweatshirts,item:feature=imported,category×feature,144,2752,-0.01927538961172104,0.01927538961172104
ctx:feature=acrylic,item:popularity=2,feature×popularity,25,632,0.019275233149528503,0.019275233149528503
"ctx:material=solid colors: 100% cotton; heather grey: 90% cotton, 10% polyester; all other heathers: 50% cotton, 50% polyester",item:popularity=4,material×popularity,27,2952,0.01927495375275612,0.01927495375275612
ctx:category=tees & blouses t-shirts,item:popularity=2,category×popularity,736,35136,0.019274499267339706,0.019274499267339706
ctx:category=shoes boots,item:feature=polyvinyl chloride sole,category×feature,32,12800,0.01927436701953411,0.01927436701953411
ctx:category=sleep & lounge sets,item:brand=mae,category×brand,32,14656,0.019274340942502022,0.019274340942502022
ctx:category=socks & hosiery sheers,item:price=missing,category×price,152,1536,-0.019273750483989716,0.019273750483989716
ctx:category=suits & sport coats suits,item:popularity=3,category×popularity,32,2048,0.01927351765334606,0.01927351765334606
ctx:category=clothing sets short sets,item:popularity=1,category×popularity,48,4288,0.01927347108721733,0.01927347108721733
ctx:category=jackets & vests denim jackets,item:popularity=1,category×popularity,24,1088,0.019273201003670692,0.019273201003670692
ctx:category=active track & active jackets,item:price=35_50,category×price,32,2752,0.019273167476058006,0.019273167476058006
ctx:category=jackets & vests denim jackets,item:price=missing,category×price,112,1088,-0.019273102283477783,0.019273102283477783
ctx:category=tops & tees t-shirts,item:feature=made in usa and imported,category×feature,48,32896,0.019272934645414352,0.019272934645414352
ctx:category=women sweatshirts,item:rating=4.5,category×rating,48,1344,0.019272586330771446,0.019272586330771446
ctx:category=shoes & jewelry boys,item:feature=machine wash,category×feature,48,2304,-0.019272569566965103,0.019272569566965103
ctx:category=jewelry necklaces,item:color=color: blue,category×color,80,15680,-0.019272446632385254,0.019272446632385254
ctx:category=active athletic socks,item:feature=air dry,category×feature,40,14208,0.019272200763225555,0.019272200763225555
ctx:category=shoes & jewelry westlake,item:popularity=6,category×popularity,200,58944,0.019272102043032646,0.019272102043032646
ctx:category=handbags & wallets shoulder bags,item:feature=synthetic,category×feature,32,12928,0.019271761178970337,0.019271761178970337
ctx:category=sandals flip-flops,item:brand=montana west,category×brand,24,12224,0.01927148923277855,0.01927148923277855
ctx:category=jewelry rings,item:feature=made in china,category×feature,24,14720,0.01927121728658676,0.01927121728658676
ctx:feature=elastic,item:color=color: red,feature×color,20,2144,0.019271120429039,0.019271120429039
ctx:category=fashion combat,item:rating=3.0,category×rating,24,5632,0.019271109253168106,0.019271109253168106
ctx:category=women hoodies,item:rating=3.0,category×rating,32,3008,0.019271010532975197,0.019271010532975197
ctx:category=women dresses,item:brand=berydress,category×brand,24,29888,0.01927071064710617,0.01927071064710617
ctx:category=tees & blouses tanks & camis,item:color=color: red,category×color,40,19200,-0.019270550459623337,0.019270550459623337
ctx:category=women skirts,item:feature=hand wash only,category×feature,120,9472,-0.019270364195108414,0.019270364195108414
ctx:category=scarves & wraps fashion scarves,item:color=color: grey,category×color,32,6592,0.01927035301923752,0.01927035301923752
ctx:category=women swimsuits & cover ups,item:popularity=2,category×popularity,24,832,0.019269976764917374,0.019269976764917374
ctx:color=color: green,item:popularity=5,color×popularity,137,12920,-0.019269969314336777,0.019269969314336777
ctx:category=dresses casual,"item:material=95% polyester, 5% elastane",category×material,80,40384,0.01926988735795021,0.01926988735795021
ctx:material=fabric,item:feature=buckle closure,material×feature,45,81896,0.01926964893937111,0.01926964893937111
ctx:category=swim one-pieces,item:feature=pull on closure,category×feature,80,1408,-0.01926928013563156,0.01926928013563156
ctx:category=accessories belts,item:material=cotton,category×material,24,13632,0.01926914043724537,0.01926914043724537
ctx:category=shoes flats,item:feature=rubber,category×feature,24,30464,0.01926913484930992,0.01926913484930992
"ctx:material=polyester,spandex",item:rating=3.0,material×rating,21,2224,0.019268907606601715,0.019268907606601715
ctx:material=cotton,item:brand=trenz shirt company,material×brand,30,261232,0.019268875941634178,0.019268875941634178
ctx:category=shapewear waist cinchers,item:feature=imported,category×feature,40,768,-0.01926882192492485,0.01926882192492485
ctx:category=boots knee-high,item:popularity=5,category×popularity,112,5696,-0.01926879584789276,0.01926879584789276
ctx:category=rompers & overalls overalls,item:feature=button closure,category×feature,24,2048,-0.01926860585808754,0.01926860585808754
ctx:category=accessories belts,item:material=nylon,category×material,88,13632,0.019267819821834564,0.019267819821834564
ctx:category=rings statement,item:brand=gem stone king,category×brand,80,12416,0.01926763728260994,0.01926763728260994
ctx:category=shirts t-shirts,item:color=color: yellow,category×color,32,68480,0.019267303869128227,0.019267303869128227
ctx:category=girls accessories,item:popularity=3,category×popularity,32,1792,0.019266745075583458,0.019266745075583458
ctx:feature=rubber sole,item:brand=ryka,feature×brand,39,80712,0.019266720861196518,0.019266720861196518
ctx:feature=plastic frame,item:color=color: blue,feature×color,64,4624,0.019266638904809952,0.019266638904809952
ctx:category=work & utility industrial & construction boots,item:material=nylon,category×material,24,2624,0.019266562536358833,0.019266562536358833
ctx:category=dresses formal,item:feature=drawstring closure,category×feature,32,6208,0.019266434013843536,0.019266434013843536
ctx:category=shoes pumps,item:brand=olivia k,category×brand,24,33024,0.01926613412797451,0.01926613412797451
ctx:material=fabric,item:feature=snap closure,material×feature,95,81896,0.019266026094555855,0.019266026094555855
ctx:category=socks & hosiery slipper socks,item:popularity=4,category×popularity,40,2240,-0.01926581561565399,0.01926581561565399
ctx:category=jewelry necklaces,item:feature=material: stainless steel,category×feature,24,15680,0.019265249371528625,0.019265249371528625
ctx:category=jewelry tie pins,item:price=missing,category×price,32,512,-0.019265007227659225,0.019265007227659225
ctx:category=athletic ballet & dance,item:feature=rubber sole,category×feature,48,1984,0.01926465332508087,0.01926465332508087
ctx:feature=manmade sole,item:price=50_75,feature×price,20,9704,0.019264519214630127,0.019264519214630127
ctx:category=accessories hats & caps,item:rating=4.0,category×rating,224,9536,0.019264403730630875,0.019264403730630875
ctx:category=boots motorcycle & combat,item:material=100% leather,category×material,24,576,-0.01926431804895401,0.01926431804895401
ctx:category=shoes & jewelry girls,item:material=100% polyester,category×material,32,3136,-0.019263874739408493,0.019263874739408493
ctx:category=socks no show & liner socks,item:material=polyester,category×material,32,1792,0.01926383189857006,0.01926383189857006
ctx:feature=pull on closure,item:brand=hanes,feature×brand,39,85192,0.019263599067926407,0.019263599067926407
ctx:feature=pull on closure,item:color=color: purple,feature×color,140,85192,0.019263431429862976,0.019263431429862976
ctx:material=cotton,item:color=color: pink,material×color,645,261232,0.019263429567217827,0.019263429567217827
ctx:category=luggage tags & handle wraps luggage tags,item:popularity=4,category×popularity,40,1984,-0.019263099879026413,0.019263099879026413
ctx:category=active sets,item:rating=3.5,category×rating,112,2816,0.019262997433543205,0.019262997433543205
ctx:feature=imported,item:brand=volcom,feature×brand,27,137456,0.019262749701738358,0.019262749701738358
ctx:category=hats & caps baseball caps,item:feature=drawstring closure,category×feature,192,20224,0.01926271617412567,0.01926271617412567
ctx:category=sunglasses & eyewear accessories eyewear frames,item:feature=acetate frame,category×feature,40,4416,0.01926237717270851,0.01926237717270851
ctx:category=pants & shorts shorts,item:popularity=4,category×popularity,40,1472,-0.01926230639219284,0.01926230639219284
ctx:category=backpacks casual daypacks,item:price=10_20,category×price,24,9472,0.01926218904554844,0.01926218904554844
ctx:category=novelty & more novelty,"item:material=solid colors: 100% cotton; heather grey: 90% cotton, 10% polyester; all other heathers: 50% cotton, 50% polyester",category×material,80,9984,-0.019261788576841354,0.019261788576841354
ctx:category=shirts henleys,item:feature=imported,category×feature,152,2816,-0.019261719658970833,0.019261719658970833
ctx:category=scarves & wraps fashion scarves,item:feature=dry clean only,category×feature,48,6592,0.019261635839939117,0.019261635839939117
ctx:category=shoes & jewelry novelty & more,item:popularity=3,category×popularity,48,4032,0.019261140376329422,0.019261140376329422
ctx:category=swimsuits & cover ups cover-ups,item:rating=3.5,category×rating,184,8192,0.019261106848716736,0.019261106848716736
ctx:category=shoes & jewelry men,item:feature=zipper closure,category×feature,72,9856,0.019260941073298454,0.019260941073298454
ctx:category=hats & caps balaclavas,item:feature=pull on closure,category×feature,24,6272,0.01926073431968689,0.01926073431968689
ctx:category=shoes sandals,item:brand=kali footwear,category×brand,24,30272,0.019260387867689133,0.019260387867689133
ctx:category=men shoes,item:material=leather,category×material,584,18880,-0.019260350614786148,0.019260350614786148
ctx:category=athletic basketball,item:popularity=1,category×popularity,104,1664,-0.019260011613368988,0.019260011613368988
ctx:category=dresses work,item:rating=5.0,category×rating,48,5760,0.01925957202911377,0.01925957202911377
ctx:feature=drawstring waist closure,item:rating=4.5,feature×rating,27,576,0.01925954967737198,0.01925954967737198
ctx:category=hats & caps skullies & beanies,item:style=fitted closure,category×style,24,8064,0.01925945281982422,0.01925945281982422
ctx:category=shirts polos,item:popularity=2,category×popularity,152,7424,0.01925935223698616,0.01925935223698616
ctx:category=active athletic socks,item:brand=darn tough,category×brand,48,14208,0.01925908401608467,0.01925908401608467
ctx:material=cotton,item:brand=eileen west,material×brand,20,261232,0.01925896853208542,0.01925896853208542
ctx:category=luggage & travel gear briefcases,item:rating=4.0,category×rating,48,1216,-0.019258657470345497,0.019258657470345497
ctx:category=work & utility shoes,item:popularity=8,category×popularity,40,6592,0.01925865188241005,0.01925865188241005
ctx:feature=cork sole,item:popularity=1,feature×popularity,33,816,-0.019258374348282814,0.019258374348282814
ctx:category=hats & caps cowboy hats,item:material=wool,category×material,40,1344,0.019258327782154083,0.019258327782154083
ctx:category=men jackets,item:feature=zipper closure,category×feature,104,1280,-0.019258160144090652,0.019258160144090652
ctx:category=luggage tags & handle wraps luggage tags,item:popularity=3,category×popularity,40,1984,0.01925789564847946,0.01925789564847946
ctx:category=hats & caps baseball caps,item:brand=columbia,category×brand,24,20224,0.01925773173570633,0.01925773173570633
ctx:category=shirts polos,item:feature=hand wash only,category×feature,24,7424,0.01925761252641678,0.01925761252641678
ctx:category=shoe care & accessories shoelaces,item:popularity=3,category×popularity,96,3584,-0.019257167354226112,0.019257167354226112
ctx:material=fabric,item:material=fabric content varies by color. please select color above to see fabric content,material×material,95,81896,0.019256871193647385,0.019256871193647385
ctx:category=hiking & trekking hiking shoes,item:popularity=3,category×popularity,88,5760,-0.019256452098488808,0.019256452098488808
ctx:category=sandals slides,item:material=100% fabric,category×material,24,10048,0.019256221130490303,0.019256221130490303
ctx:category=active sets,item:popularity=2,category×popularity,40,2816,0.019256185740232468,0.019256185740232468
ctx:category=shoes sandals,item:color=color: brown,category×color,120,30272,0.019256113097071648,0.019256113097071648
ctx:category=dresses casual,item:rating=3.5,category×rating,888,40384,0.01925607956945896,0.01925607956945896
ctx:category=shirts casual button-down shirts,item:color=color: red,category×color,56,15296,0.01925606280565262,0.01925606280565262
ctx:category=shoes slippers,item:brand=mixin,category×brand,24,27904,0.019255999475717545,0.019255999475717545
ctx:feature=manmade,item:style=department: womens,feature×style,30,872,0.019255943596363068,0.019255943596363068
ctx:category=swim one pieces,item:feature=machine wash,category×feature,32,1152,0.019255798310041428,0.019255798310041428
ctx:category=keyrings keychains & charms,item:popularity=8,category×popularity,24,5504,-0.019255660474300385,0.019255660474300385
ctx:category=women wigs,item:brand=california costumes,category×brand,24,3776,0.019255459308624268,0.019255459308624268
ctx:category=athletic fitness & cross-training,item:color=color: black,category×color,96,7360,0.01925528608262539,0.01925528608262539
ctx:category=dresses club & night out,item:color=color: pink,category×color,24,7040,0.019254975020885468,0.019254975020885468
ctx:category=tees & shirts tees,item:price=10_20,category×price,48,3328,0.019254878163337708,0.019254878163337708
"ctx:material=55% cotton, 45% polyester",item:material=cotton,material×material,64,512,0.019254585728049278,0.019254585728049278
ctx:material=cotton,item:brand=toesox,material×brand,20,261232,0.019254453480243683,0.019254453480243683
ctx:category=gloves & mittens cold weather gloves,item:brand=the north face,category×brand,24,5952,0.01925429329276085,0.01925429329276085
ctx:material=polyester,item:brand=milumia,material×brand,95,227088,0.019254198297858238,0.019254198297858238
ctx:category=scarves & wraps fashion scarves,item:price=35_50,category×price,24,6592,0.0192540492862463,0.0192540492862463
ctx:color=color: gray,item:material=polyester,color×material,42,5192,-0.01925388164818287,0.01925388164818287
ctx:category=hiking & trekking hiking shoes,item:popularity=2,category×popularity,96,5760,0.01925380527973175,0.01925380527973175
ctx:category=fashion chelsea,item:feature=is discontinued by manufacturer: no,category×feature,144,8576,-0.019253745675086975,0.019253745675086975
ctx:feature=made in the usa,item:rating=4.0,feature×rating,45,1664,-0.01925361156463623,0.01925361156463623
ctx:category=bracelets tennis,item:price=missing,category×price,56,768,-0.019253594800829887,0.019253594800829887
ctx:category=shoes fashion sneakers,item:brand=cambridge select,category×brand,24,52544,0.01925348863005638,0.01925348863005638
ctx:material=polyester,"item:material=80% polyester, 20% cotton",material×material,40,227088,0.019253455102443695,0.019253455102443695
ctx:feature=pull on closure,item:brand=verdusa,feature×brand,35,85192,0.019253380596637726,0.019253380596637726
ctx:category=card cases & money organizers wallets,item:feature=dry cloth clean,category×feature,224,18560,-0.01925300806760788,0.01925300806760788
ctx:category=girls costumes,item:rating=4.0,category×rating,128,5120,0.01925300806760788,0.01925300806760788
ctx:category=men shoes,item:popularity=3,category×popularity,360,18880,0.019252829253673553,0.019252829253673553
ctx:category=work utility & safety pants,item:feature=imported,category×feature,112,1152,-0.019252724945545197,0.019252724945545197
ctx:category=shoes & jewelry top 50 by product type,item:rating=3.0,category×rating,24,1664,0.01925271563231945,0.01925271563231945
ctx:category=active & performance insulated,item:material=polyester,category×material,96,1088,-0.019252493977546692,0.019252493977546692
ctx:category=rain & anoraks raincoats,item:material=polyester,category×material,176,2816,-0.019252046942710876,0.019252046942710876
ctx:category=suits & sport coats sport coats & blazers,item:popularity=5,category×popularity,32,2112,-0.01925199292600155,0.01925199292600155
ctx:material=polyester,item:feature=import,material×feature,35,227088,0.019251909106969833,0.019251909106969833
ctx:material=cotton blend,item:price=20_35,material×price,21,2368,0.019251856952905655,0.019251856952905655
ctx:category=women one-piece suits,item:rating=4.0,category×rating,88,2240,-0.019251760095357895,0.019251760095357895
ctx:category=girls leggings,item:price=missing,category×price,120,1280,-0.01925167627632618,0.01925167627632618
ctx:category=medical scrub bottoms,item:rating=4.5,category×rating,64,1600,0.0192512609064579,0.0192512609064579
ctx:category=handbags & wallets crossbody bags,item:brand=rebecca minkoff,category×brand,32,13440,-0.01925121247768402,0.01925121247768402
ctx:category=active active hoodies,item:rating=3.0,category×rating,48,4288,0.01925107091665268,0.01925107091665268
ctx:category=women leggings,item:price=20_35,category×price,96,13248,0.01925087720155716,0.01925087720155716
ctx:category=skirts casual,item:popularity=3,category×popularity,104,3136,-0.019250810146331787,0.019250810146331787
ctx:material=leather,item:brand=hestra,material×brand,20,223968,0.019250135868787766,0.019250135868787766
ctx:category=women shorts,item:popularity=12,category×popularity,24,2688,0.019249986857175827,0.019249986857175827
ctx:category=sandals flats,item:feature=synthetic sole,category×feature,304,16320,-0.01924992725253105,0.01924992725253105
ctx:category=boys fashion hoodies & sweatshirts,item:material=100% polyester,category×material,40,1344,-0.019249852746725082,0.019249852746725082
ctx:category=jewelry boxes & organizers jewelry trays,item:price=10_20,category×price,32,1664,0.01924983039498329,0.01924983039498329
ctx:category=shoes pumps,"item:feature=heel measures approximately 2 inches""",category×feature,56,33024,0.019249659031629562,0.019249659031629562
ctx:category=tops & tees tanks & camis,item:popularity=1,category×popularity,136,5248,-0.019249511882662773,0.019249511882662773
ctx:category=sleep & lounge robes,item:rating=1.0,category×rating,32,9216,0.019249316304922104,0.019249316304922104
ctx:category=necklaces chokers,item:price=missing,category×price,304,3712,-0.01924910768866539,0.01924910768866539
ctx:category=active active shirts & tees,item:feature=zipper closure,category×feature,56,13504,0.01924893632531166,0.01924893632531166
ctx:category=piercing jewelry studs,item:price=10_20,category×price,40,1472,0.01924877241253853,0.01924877241253853
ctx:category=pants casual,item:popularity=7,category×popularity,72,12480,0.019248340278863907,0.019248340278863907
ctx:feature=100% textile and synthetic,item:rating=4.0,feature×rating,54,1248,-0.01924828067421913,0.01924828067421913
ctx:category=athletic skateboarding,item:material=leather,category×material,208,4096,-0.019247908145189285,0.019247908145189285
ctx:material=polyester,item:brand=ultraclub,material×brand,20,227088,0.019247815012931824,0.019247815012931824
ctx:category=shoes & jewelry women's halloween costumes,item:feature=is discontinued by manufacturer: no,category×feature,48,832,-0.019247550517320633,0.019247550517320633
ctx:material=polyester,"item:material=polyester, spandex",material×material,35,227088,0.019247494637966156,0.019247494637966156
ctx:feature=plastic lens,item:rating=4.0,feature×rating,48,1688,-0.019247453659772873,0.019247453659772873
ctx:category=tees & blouses tanks & camis,item:popularity=3,category×popularity,288,19200,0.019247157499194145,0.019247157499194145
ctx:category=shoes athletic,item:popularity=2,category×popularity,32,1984,0.019247019663453102,0.019247019663453102
ctx:category=active shirts & tees t-shirts,item:price=35_50,category×price,32,6336,0.01924671046435833,0.01924671046435833
ctx:category=women one-piece suits,item:rating=4.5,category×rating,56,2240,0.019246485084295273,0.019246485084295273
ctx:category=base layers & compression compression socks,item:popularity=7,category×popularity,24,832,-0.01924646459519863,0.01924646459519863
ctx:category=jewelry accessories loose gemstones,item:color=color: blue,category×color,56,1536,-0.019246403127908707,0.019246403127908707
ctx:material=polyester,item:brand=prettygarden,material×brand,35,227088,0.019246341660618782,0.019246341660618782
ctx:category=sunglasses & eyewear accessories sunglasses,item:feature=metal,category×feature,24,26560,0.019246334210038185,0.019246334210038185
ctx:category=accessories belts,item:feature=snap closure,category×feature,72,13632,0.019246172159910202,0.019246172159910202
ctx:material=wool,item:rating=4.5,material×rating,775,16800,-0.019245930016040802,0.019245930016040802
ctx:category=piercing jewelry rings,item:rating=1.0,category×rating,32,4224,0.019245821982622147,0.019245821982622147
ctx:category=hats & caps berets,item:popularity=4,category×popularity,24,640,-0.019245624542236328,0.019245624542236328
ctx:category=clutches & evening bags clutches,item:feature=imported,category×feature,80,1920,-0.01924549974501133,0.01924549974501133
ctx:feature=hand wash only,item:rating=1.0,feature×rating,56,41424,0.019245410338044167,0.019245410338044167
ctx:category=bracelets cuff,item:price=0_10,category×price,32,5120,0.019244736060500145,0.019244736060500145
ctx:category=costumes & cosplay apparel costumes,item:feature=zipper closure,category×feature,160,16256,-0.019244644790887833,0.019244644790887833
ctx:material=100% leather,item:color=color: red,material×color,27,29008,-0.01924426108598709,0.01924426108598709
