context_feature,item_feature,field_pair,seed_count,mean_weight,weight_stddev,minimum_weight,maximum_weight,positive_seed_fraction,same_nonzero_sign_all_seeds
ctx:category=sunglasses & eyewear accessories eyewear frames,item:price=20_35,category×price,5,0.01602644696831703,0.004019965005471074,0.01159723661839962,0.022199472412467003,1.0,True
ctx:feature=100% synthetic and mesh,item:rating=4.0,feature×rating,5,-0.01602132134139538,0.0069280345284638166,-0.025238240137696266,-0.004522297531366348,0.0,True
ctx:category=jewelry wedding rings,item:feature=30-day money back guarantee,category×feature,5,-0.016020984016358854,0.0027735268377004313,-0.020379729568958282,-0.011908103711903095,0.0,True
ctx:category=tops & tees t-shirts,item:feature=made in the usa or imported,category×feature,5,0.016018497943878173,0.010043303736253102,0.0037390263751149178,0.03138018026947975,1.0,True
ctx:category=jackets & vests fur & faux fur,item:feature=zipper closure,category×feature,5,-0.016016707196831702,0.03135927222478755,-0.05120662972331047,0.019818298518657684,0.4,False
ctx:category=fashion motorcycle,item:popularity=7,category×popularity,5,0.016011903155595066,0.009748611388310392,0.006081916391849518,0.028876563534140587,1.0,True
ctx:category=hats & caps newsboy caps,item:price=missing,category×price,5,-0.01600998789072037,0.004112900760994957,-0.01985247991979122,-0.008567430078983307,0.0,True
ctx:feature=machine wash,item:brand=reebok,feature×brand,5,0.01600977834314108,0.00360605191240856,0.010925162583589554,0.01999286189675331,1.0,True
ctx:category=women jerseys,item:popularity=3,category×popularity,5,0.016008940525352955,0.005692743089392293,0.004895473830401897,0.019949162378907204,1.0,True
ctx:category=women jewelry,item:popularity=1,category×popularity,5,-0.016005083452910185,0.013806569013617069,-0.0327451266348362,0.0019910787232220173,0.2,False
ctx:category=tops & tees t-shirts,item:material=100% polyester,category×material,5,-0.016002343595027925,0.021225519949255107,-0.05537024512887001,0.002551383338868618,0.4,False
ctx:category=scarves & wraps wraps & pashminas,item:style=department: womens,category×style,5,0.016000527888536453,0.028396952030442152,-0.016154523938894272,0.050458285957574844,0.6,False
ctx:material=poly/cotton blend,item:material=cotton,material×material,5,0.015994470007717608,0.003849751585884802,0.011003181338310242,0.019887957721948624,1.0,True
ctx:feature=hand wash,item:rating=3.5,feature×rating,5,0.01598705369979143,0.009363183234125853,0.006791473366320133,0.03020402230322361,1.0,True
ctx:color=color: silver,item:price=missing,color×price,5,0.015985014848411083,0.004892008399316353,0.009534412994980812,0.024100234732031822,1.0,True
ctx:category=backpacks kids' backpacks,item:rating=5.0,category×rating,5,-0.01598470313474536,0.007663329076273845,-0.026430362835526466,-0.00427525257691741,0.0,True
ctx:feature=metal frame,item:price=10_20,feature×price,5,0.015984429977834225,0.011441731415400785,-0.00387017335742712,0.030807362869381905,0.8,False
ctx:material=leather,item:brand=find.,material×brand,5,0.015982260182499885,0.006993844273433075,0.006634687073528767,0.02831934578716755,1.0,True
ctx:category=running road running,item:brand=k-swiss,category×brand,5,0.01598106073215604,0.015059666600834272,-0.002531563863158226,0.030475420877337456,0.6,False
ctx:material=nylon,item:popularity=10,material×popularity,5,-0.01597955897450447,0.030772012190060722,-0.05391550436615944,0.019994819536805153,0.4,False
ctx:category=sweaters vests,item:rating=4.5,category×rating,5,-0.015979480929672718,0.02795587093671684,-0.05540189519524574,0.014517969451844692,0.4,False
ctx:category=men shorts,item:popularity=2,category×popularity,5,0.0159767851466313,0.009522901215706151,1.539022196084261e-05,0.028181247413158417,1.0,True
ctx:category=luggage & travel gear travel totes,item:material=polyester,category×material,5,0.015969706652686,0.013674950785335292,0.0024879195261746645,0.03964261710643768,1.0,True
ctx:category=boots mid-calf,item:feature=synthetic sole,category×feature,5,0.01596875684335828,0.02218886191782799,-0.0022335494868457317,0.05635956674814224,0.6,False
ctx:category=shoes slippers,item:feature=synthetic rubber sole,category×feature,5,-0.015968389809131622,0.029839040337099568,-0.055988505482673645,0.018071305006742477,0.4,False
ctx:color=color: black,item:brand=calvin klein,color×brand,5,-0.015965770930051804,0.007802248468858317,-0.02913084253668785,-0.004886815324425697,0.0,True
ctx:category=jewelry rings,item:color=color: blue,category×color,5,0.015959365107119084,0.01575480059857748,-0.0025559011846780777,0.03914785012602806,0.6,False
ctx:category=women handbags & wallets,item:color=color: black,category×color,5,0.015959329530596734,0.02261172815818284,-0.01138713862746954,0.04015520587563515,0.6,False
ctx:category=shoes mules & clogs,item:popularity=4,category×popularity,5,0.015950162336230277,0.007366363737150503,0.009527881629765034,0.028698934242129326,1.0,True
ctx:category=underwear boxers,item:feature=imported,category×feature,5,-0.015948192030191422,0.007441669293239936,-0.02798175998032093,-0.00818987563252449,0.0,True
ctx:category=piercing jewelry barbells,item:rating=3.0,category×rating,5,0.015943923220038413,0.006026382941016419,0.004471356049180031,0.02149270288646221,1.0,True
ctx:category=dance women,item:popularity=6,category×popularity,5,-0.015938538033515214,0.0206396625821008,-0.033680159598588943,0.016868017613887787,0.2,False
ctx:category=rompers & overalls jumpsuits,item:color=color: black,category×color,5,-0.015937935188412668,0.045359151915300294,-0.0936637744307518,0.02341998927295208,0.6,False
ctx:feature=package dimensions: 12 x 8 x 4 inches; 2 pounds,item:price=missing,feature×price,5,0.01593783274292946,0.02932302641699046,-0.019856814295053482,0.044186074286699295,0.6,False
ctx:category=boys pants,item:popularity=4,category×popularity,5,0.015937046241015197,0.016660700682417356,0.004424401558935642,0.048237111419439316,1.0,True
ctx:category=rings statement,item:brand=palm beach jewelry,category×brand,5,0.015935941226780416,0.004133157453736284,0.010707960464060307,0.01942112110555172,1.0,True
ctx:category=dresses work,item:feature=hand wash only,category×feature,5,0.015935626253485678,0.005781765536706969,0.008052879944443703,0.022201968356966972,1.0,True
ctx:category=bracelets bangle,item:price=20_35,category×price,5,0.015933064557611943,0.007456142690879767,0.003996093757450581,0.024900197982788086,1.0,True
ctx:feature=belt closure,item:rating=4.5,feature×rating,5,0.015925162471830845,0.00912868293743628,0.007138495333492756,0.029086686670780182,1.0,True
ctx:feature=elastic,item:feature=is discontinued by manufacturer: no,feature×feature,5,-0.015924637205898762,0.024333587082416275,-0.056321073323488235,0.017448939383029938,0.2,False
ctx:category=swimwear test women's swimwear,item:rating=4.0,category×rating,5,-0.01592364478856325,0.01943642104353008,-0.04391162469983101,0.006158852018415928,0.4,False
ctx:category=boots motorcycle & combat,item:feature=rubber sole,category×feature,5,0.015922764595597983,0.01257588625985905,-0.0008027544245123863,0.029607189819216728,0.8,False
ctx:feature=machine wash,"item:material=95% cotton, 5% spandex",feature×material,5,-0.015918995440006255,0.05107206565992024,-0.09859632700681686,0.0320122130215168,0.6,False
ctx:category=athletic sport sandals,item:material=leather,category×material,5,0.015910984575748445,0.030228826121147037,-0.019727855920791626,0.05466010421514511,0.6,False
ctx:category=active active shorts,item:popularity=12,category×popularity,5,0.015906647965312003,0.003927347143747911,0.008555347099900246,0.019277408719062805,1.0,True
ctx:category=shoes & jewelry westlake,"item:material=95% polyester, 5% spandex",category×material,5,0.01589239090681076,0.003514779385497958,0.010380050167441368,0.018924720585346222,1.0,True
ctx:feature=button closure,item:rating=4.0,feature×rating,5,0.015888501703739167,0.029964340740755685,-0.01947353407740593,0.051599010825157166,0.6,False
ctx:category=sandals platforms & wedges,item:brand=pleaser,category×brand,5,-0.015886788628995417,0.010891779603280983,-0.03184627741575241,0.002031637355685234,0.2,False
ctx:category=running road running,item:color=color: blue,category×color,5,-0.01588507369160652,0.01969549952662861,-0.04796072095632553,0.00859364029020071,0.2,False
ctx:color=color: grey,"item:material=solid colors: 100% cotton; heather grey: 90% cotton, 10% polyester; all other heathers: 58% cotton, 42% polyester",color×material,5,0.015884321369230747,0.010462952071299091,-0.0018926803022623062,0.029431704431772232,0.8,False
ctx:feature=synthetic,item:popularity=3,feature×popularity,5,-0.01587773747742176,0.008706967403135715,-0.025442587211728096,-0.005424786359071732,0.0,True
ctx:feature=machine wash,item:brand=disney,feature×brand,5,0.01587293092161417,0.007573629875172817,0.005483496002852917,0.026083778589963913,1.0,True
ctx:feature=man made sole,item:popularity=1,feature×popularity,5,-0.015870501473546027,0.027833925395885844,-0.04506949707865715,0.017967551946640015,0.4,False
ctx:category=women bodysuits,item:rating=4.0,category×rating,5,-0.015869273990392684,0.0037263116352905983,-0.02111879736185074,-0.01166533213108778,0.0,True
ctx:category=sweaters pullovers,item:feature=machine wash,category×feature,5,-0.015861370228230955,0.006633170605618318,-0.023531770333647728,-0.006173516623675823,0.0,True
ctx:category=fashion western,item:color=color: black,category×color,5,0.015861182659864425,0.02585060593576455,-0.015267547219991684,0.042934004217386246,0.6,False
ctx:material=100% polyester,item:price=10_20,material×price,5,0.015859208442270754,0.005662830616263214,0.007539985701441765,0.021864773705601692,1.0,True
ctx:category=boots ankle & bootie,item:brand=born,category×brand,5,0.01585298925638199,0.003681143468575095,0.010367060080170631,0.01996452547609806,1.0,True
ctx:category=piercing jewelry studs,item:price=0_10,category×price,5,0.015851812809705733,0.010246323208238824,-0.001794992946088314,0.02953900210559368,0.8,False
ctx:category=athletic wrestling,item:popularity=6,category×popularity,5,-0.015849981643259525,0.0049518224208541925,-0.024363452568650246,-0.009384854696691036,0.0,True
ctx:category=shoes oxfords,"item:feature=heel measures approximately 0.75""",category×feature,5,0.01584995221346617,0.019655302545887623,-0.005184164270758629,0.043756429105997086,0.6,False
ctx:material=100% leather and textile,item:rating=4.5,material×rating,5,-0.015849650744348763,0.005860780457466132,-0.019610336050391197,-0.004304172936826944,0.0,True
ctx:category=work & utility industrial & construction boots,item:popularity=4,category×popularity,5,-0.015844845864921808,0.018207524121066302,-0.04142994061112404,0.0050125704146921635,0.4,False
ctx:feature=cork sole,item:rating=3.5,feature×rating,5,0.015844026021659373,0.004566606455245739,0.013044288381934166,0.02491026744246483,1.0,True
ctx:category=shoes & jewelry fashion-forward finds,item:price=missing,category×price,5,0.015841729938983917,0.029825937958589312,-0.01992443948984146,0.05065620690584183,0.6,False
ctx:feature=solid .925 sterling silver,item:price=missing,feature×price,5,0.01584104709327221,0.0259876753201941,-0.01598607748746872,0.03760398179292679,0.6,False
ctx:category=hats & caps skullies & beanies,item:rating=5.0,category×rating,5,0.015838461369276045,0.028967080868169712,-0.019500235095620155,0.04402191936969757,0.6,False
ctx:category=sandals platforms & wedges,item:popularity=9,category×popularity,5,0.015837594168260694,0.008717363609625125,0.0009863229934126139,0.027386395260691643,1.0,True
ctx:category=athletic wrestling,item:price=missing,category×price,5,-0.015836538188159464,0.005702725351613791,-0.019942589104175568,-0.005397549830377102,0.0,True
ctx:category=girls leggings,item:popularity=2,category×popularity,5,-0.01583544798195362,0.017692979657847212,-0.049186114221811295,-0.002012880053371191,0.0,True
ctx:material=100% leather,item:brand=anne klein,material×brand,5,0.015828197915107013,0.004163611052201818,0.007792445365339518,0.019611619412899017,1.0,True
ctx:category=shoes sandals,item:color=color: black,category×color,5,-0.015823686495423317,0.027266430927352057,-0.049768947064876556,0.03182338550686836,0.2,False
ctx:feature=straw,item:rating=5.0,feature×rating,5,-0.015823277831077575,0.020367602372706375,-0.03400830551981926,0.009125083684921265,0.4,False
ctx:category=pants & shorts shorts,item:popularity=6,category×popularity,5,-0.01581927463412285,0.006933796813602808,-0.026962513104081154,-0.0051012104377150536,0.0,True
ctx:category=sleep & lounge sleep bottoms,item:popularity=4,category×popularity,5,-0.015818992877029814,0.011378158127391088,-0.03316003084182739,-2.053922798950225e-05,0.0,True
ctx:category=bracelets tennis,item:color=color: white,category×color,5,0.01581383589655161,0.015856591116085072,-0.0025938181206583977,0.042321640998125076,0.8,False
ctx:category=outdoor climbing,item:popularity=6,category×popularity,5,0.015809934213757516,0.01953803738142573,-0.007432908751070499,0.03749411553144455,0.6,False
ctx:category=lingerie panties,item:rating=4.5,category×rating,5,0.015807132492773233,0.010431596293685617,0.0007470672717317939,0.03319434076547623,1.0,True
ctx:category=bracelets link,item:feature=age range (description): adult,category×feature,5,0.015805096365511417,0.01275365158084609,0.0011550765484571457,0.032448433339595795,1.0,True
ctx:feature=pull on closure,"item:material=50% polyester, 50% cotton",feature×material,5,-0.015801563486456872,0.030001337087962116,-0.052034344524145126,0.019822489470243454,0.4,False
ctx:feature=rubber sole,item:brand=mizuno,feature×brand,5,0.015801188722252845,0.005499089183705071,0.00809994526207447,0.02217208594083786,1.0,True
ctx:color=color: blue,item:rating=3.5,color×rating,5,-0.01579983476549387,0.027003466420961134,-0.050587836652994156,0.015032718889415264,0.4,False
ctx:category=socks & hosiery tights,item:rating=4.0,category×rating,5,-0.015799002442508935,0.00783753275618565,-0.025822849944233894,-0.004586153198033571,0.0,True
ctx:color=color: red,item:price=50_75,color×price,5,-0.015795478969812392,0.029137000194669343,-0.04718180000782013,0.019411489367485046,0.4,False
ctx:material=nylon,item:popularity=4,material×popularity,5,-0.01579267270863056,0.030861099504181394,-0.05624513700604439,0.017763813957571983,0.4,False
ctx:category=piercing jewelry screws,item:price=missing,category×price,5,0.015788524225354195,0.02985237919775171,-0.019735543057322502,0.047206901013851166,0.6,False
ctx:category=piercing jewelry screws,item:rating=4.0,category×rating,5,0.015788524225354195,0.02985237919775171,-0.019735543057322502,0.047206901013851166,0.6,False
ctx:category=swimsuits & cover ups cover-ups,item:brand=la leela,category×brand,5,-0.01578759364783764,0.005253118287812704,-0.021820299327373505,-0.006063714623451233,0.0,True
ctx:category=athletic sport sandals & slides,item:popularity=6,category×popularity,5,-0.01578647536225617,0.006706904124800447,-0.020715272054076195,-0.0024818333331495523,0.0,True
ctx:category=shoes & jewelry westlake,"item:feature=date first available: june 9, 2020",category×feature,5,0.015781679190695286,0.016234080155131312,-0.002966618165373802,0.03887186199426651,0.8,False
ctx:material=100% rayon,item:popularity=5,material×popularity,5,0.01576558444648981,0.0036479010572475993,0.009242657572031021,0.019166909158229828,1.0,True
ctx:category=handbags & wallets hobo bags,item:style=department: womens,category×style,5,0.015763508807867765,0.006780597008151095,0.0028028427623212337,0.021371839568018913,1.0,True
ctx:material=polyester,item:brand=dc,material×brand,5,-0.015762433502823116,0.017575906675250132,-0.04781969636678696,0.00250668590888381,0.2,False
ctx:category=active active sweatshirts,item:popularity=1,category×popularity,5,0.015760549600236116,0.009073583501587032,-0.0014081984991207719,0.025727923959493637,0.8,False
ctx:category=umbrellas stick umbrellas,item:material=polyester,category×material,5,0.01575874425470829,0.014230614621036055,-0.009299261495471,0.034117504954338074,0.8,False
ctx:category=necklaces strands,item:price=20_35,category×price,5,0.015755552798509598,0.008031792433997528,0.004947608336806297,0.029561784118413925,1.0,True
ctx:category=travel accessories luggage straps,item:rating=3.5,category×rating,5,-0.015753862634301185,0.027790700714989968,-0.04901307821273804,0.017053766176104546,0.4,False
ctx:category=footies & rompers rompers,item:feature=snap closure,category×feature,5,-0.01575192352756858,0.010601973911188998,-0.03402199223637581,-0.005022487137466669,0.0,True
ctx:category=shoes mules & clogs,item:rating=3.5,category×rating,5,-0.015751681476831435,0.027279912136141393,-0.04766153544187546,0.017030436545610428,0.4,False
ctx:category=shoes & jewelry girls,item:price=35_50,category×price,5,0.015751656517386435,0.0033286176972238844,0.012289218604564667,0.019777212291955948,1.0,True
ctx:category=card & id cases card cases,item:feature=dry cloth clean,category×feature,5,-0.015746482461690903,0.010911471242409284,-0.030619259923696518,0.001700778491795063,0.2,False
ctx:category=sleep & lounge sets,item:brand=mae,category×brand,5,0.015738334599882366,0.006116053779038589,0.005728194024413824,0.02259076200425625,1.0,True
ctx:feature=plastic lens,item:popularity=2,feature×popularity,5,0.01573752169497311,0.0076385606728095,0.002093839691951871,0.023678047582507133,1.0,True
ctx:category=piercing jewelry studs,item:rating=4.5,category×rating,5,0.01573683675378561,0.013079801181978549,-0.002385273575782776,0.03787811100482941,0.8,False
ctx:category=active shirts & tees t-shirts,item:popularity=6,category×popularity,5,-0.015733862482011318,0.012086631543975828,-0.026394110172986984,0.007320917211472988,0.2,False
ctx:category=underwear undershirts,item:feature=imported,category×feature,5,-0.015733423084020613,0.028473619209987238,-0.04237386956810951,0.019043229520320892,0.4,False
ctx:category=handbags & wallets wristlets,item:color=color: black,category×color,5,-0.015729818679392337,0.003371884464521285,-0.021966280415654182,-0.012189655564725399,0.0,True
ctx:category=underwear briefs,item:popularity=3,category×popularity,5,0.015728852525353432,0.02782114333136336,-0.017190035432577133,0.04879751428961754,0.6,False
ctx:material=leather,"item:feature=heel measures approximately 0.5""",material×feature,5,-0.015727952122688293,0.02857472502176985,-0.0450054407119751,0.01902000978589058,0.4,False
ctx:material=polyester,item:color=color: yellow,material×color,5,0.01572624035179615,0.03340455082986729,-0.04563465714454651,0.055959224700927734,0.8,False
ctx:feature=pull-on closure,item:feature=is discontinued by manufacturer: no,feature×feature,5,0.015724796801805496,0.013002170053692128,-0.002049209550023079,0.033870164304971695,0.8,False
ctx:category=jewelry boxes & organizers jewelry rolls,item:price=missing,category×price,5,-0.01572470096871257,0.022545664857180295,-0.04465501382946968,0.012764673680067062,0.2,False
ctx:category=socks & hosiery socks,item:popularity=8,category×popularity,5,-0.0157196001149714,0.007627488020951083,-0.02764018625020981,-0.007607297971844673,0.0,True
"ctx:material=65% polyester, 35% cotton",item:price=missing,material×price,5,0.015719063207507135,0.027868589212831352,-0.01829068921506405,0.041819289326667786,0.6,False
ctx:material=100% cotton,item:rating=4.5,material×rating,5,-0.015714247617870568,0.012041668131783397,-0.034124068915843964,-0.00048512546345591545,0.0,True
ctx:category=fashion western,item:brand=ariat,category×brand,5,-0.015709348721429706,0.013748236166525157,-0.03696132078766823,0.0019094771705567837,0.2,False
ctx:category=wallets card cases & money organizers,item:rating=3.5,category×rating,5,-0.01568684671074152,0.020361468639062606,-0.03683842346072197,0.008432339876890182,0.4,False
ctx:color=color: blue,item:rating=5.0,color×rating,5,0.015686788223683835,0.03884853179663456,-0.01774718426167965,0.07636207342147827,0.4,False
ctx:category=sunglasses & eyewear accessories sunglasses,item:color=color: blue,category×color,5,-0.015686430037021637,0.008981412753985044,-0.027633337303996086,-0.006141640245914459,0.0,True
ctx:category=underwear undershirts,item:popularity=5,category×popularity,5,0.01568108517676592,0.005900938482719228,0.007224486209452152,0.021367410197854042,1.0,True
ctx:category=underwear boxer briefs,item:popularity=10,category×popularity,5,0.015673697274178267,0.023545847636032055,-0.01033773273229599,0.0577566996216774,0.6,False
ctx:category=accessories accessory sets,item:material=fabric,category×material,5,-0.015673558041453362,0.00398489608283114,-0.01888032630085945,-0.008117933757603168,0.0,True
ctx:category=hats & caps baseball caps,item:feature=hook closure,category×feature,5,-0.01567310458049178,0.02054740536714536,-0.04521872103214264,0.0074368673376739025,0.4,False
ctx:category=athletic dance,item:rating=4.5,category×rating,5,0.015668701380491257,0.030366086289533537,-0.019012656062841415,0.053721196949481964,0.6,False
ctx:category=sunglasses & eyewear accessories eyewear frames,item:feature=composite,category×feature,5,0.01566622294485569,0.003354695441534759,0.011048171669244766,0.019537240266799927,1.0,True
ctx:category=shoes fashion sneakers,item:feature=100% authentic,category×feature,5,0.015662522707134485,0.00807355219500021,0.004007259849458933,0.026123668998479843,1.0,True
ctx:category=travel accessories luggage locks,item:price=missing,category×price,5,-0.015662238094955684,0.009562140385554804,-0.030132316052913666,-0.007437114603817463,0.0,True
ctx:category=shapewear control panties,item:feature=imported,category×feature,5,0.015661215782165526,0.029860479423093066,-0.019661065191030502,0.05045083165168762,0.6,False
ctx:category=watches wrist watches,item:style=department: womens,category×style,5,0.015654722321778537,0.004441411341530395,0.00727898208424449,0.019284376874566078,1.0,True
ctx:feature=polarized,item:feature=composite lens,feature×feature,5,-0.015651503670960666,0.011930779619418404,-0.03928692266345024,-0.006618334446102381,0.0,True
ctx:category=sweaters cardigans,item:material=rayon,category×material,5,0.015649825893342496,0.01483401151316873,-0.008453735150396824,0.03682341426610947,0.8,False
ctx:category=athletic golf,item:material=fabric,category×material,5,0.015646113082766533,0.015269000453314882,-0.012946432456374168,0.029299646615982056,0.8,False
ctx:category=bracelets charm,item:rating=3.5,category×rating,5,0.015643757581710816,0.029122301359343874,-0.01969018206000328,0.04554880037903786,0.6,False
ctx:category=sleep & lounge sleep bottoms,item:feature=drawstring waist closure,category×feature,5,-0.015641103591769935,0.020471611135447442,-0.044684261083602905,0.0028980672359466553,0.4,False
ctx:category=charms & charm bracelets charms,item:price=10_20,category×price,5,-0.01563872303813696,0.015582725175432134,-0.04396325349807739,0.0024768784642219543,0.2,False
ctx:category=fashion chukka,item:popularity=2,category×popularity,5,0.015635422058403493,0.005659693224050023,0.0050307372584939,0.019938848912715912,1.0,True
ctx:feature=imported,item:feature=no closure closure,feature×feature,5,-0.015630415827035903,0.029009445504751156,-0.04754406213760376,0.019435066729784012,0.4,False
ctx:material=100% patent leather,item:material=leather,material×material,5,0.0156300513073802,0.003819985763346669,0.01085573062300682,0.019970111548900604,1.0,True
ctx:category=sets active tracksuits,item:popularity=1,category×popularity,5,0.015629510302096604,0.013660753983557327,-0.0021297773346304893,0.02859594114124775,0.8,False
ctx:category=shoes sneakers,item:feature=100% synthetic,category×feature,5,-0.015628032479435207,0.036560531862213204,-0.08166477084159851,0.022267643362283707,0.6,False
ctx:category=fashion combat,item:popularity=2,category×popularity,5,0.015626925323158503,0.007606836539575714,0.0032934057526290417,0.024988114833831787,1.0,True
ctx:category=jewelry pendants & coins,item:rating=2.5,category×rating,5,-0.01562584303319454,0.02784199345067367,-0.03984258323907852,0.018466470763087273,0.4,False
ctx:category=women handbags & wallets,item:material=leather,category×material,5,0.015624437481164932,0.028986824073833933,-0.019747097045183182,0.04197963699698448,0.6,False
ctx:material=leather,item:brand=sbicca,material×brand,5,0.015619571041315793,0.006544849267257929,0.007060969714075327,0.0237856674939394,1.0,True
ctx:category=shoes loafers & slip-ons,item:brand=reef,category×brand,5,0.015615364536643028,0.006106157178851201,0.007642906159162521,0.026558462530374527,1.0,True
ctx:material=cotton,item:brand=gildan,material×brand,5,0.015604942850768567,0.008635956231691836,-0.0012417277321219444,0.023249011486768723,0.8,False
ctx:color=color: blue,item:price=250_plus,color×price,5,0.015600780118256807,0.004768042904780158,0.006882164161652327,0.019927436485886574,1.0,True
ctx:category=shoes mules & clogs,item:popularity=7,category×popularity,5,0.015600674040615558,0.019976745850613518,-0.008432063274085522,0.03724631667137146,0.6,False
ctx:category=jewelry jewelry sets,item:price=10_20,category×price,5,0.015595921687781811,0.007014332080799908,0.009133466519415379,0.028349297121167183,1.0,True
ctx:feature=plastic lens,item:price=missing,feature×price,5,0.015595296397805214,0.02780882649763541,-0.01837613619863987,0.041019558906555176,0.6,False
ctx:category=shirts casual button-down shirts,item:popularity=11,category×popularity,5,-0.015591588243842125,0.02832262533519943,-0.04333705082535744,0.018593236804008484,0.4,False
ctx:category=active athletic socks,item:rating=2.5,category×rating,5,0.015591365657746792,0.005047951192945544,0.008907513692975044,0.019978545606136322,1.0,True
ctx:category=shoes & jewelry girls,item:color=color: pink,category×color,5,-0.015589935891330241,0.01612956559018214,-0.041407499462366104,0.0038313393015414476,0.2,False
ctx:category=socks & hosiery tights,item:popularity=6,category×popularity,5,-0.015589556377381086,0.00999290600244532,-0.02865419164299965,0.0019274377264082432,0.2,False
ctx:material=cotton,item:feature=hook closure,material×feature,5,-0.015588612854480743,0.007729756877343753,-0.026856709271669388,-0.007407753728330135,0.0,True
ctx:category=active vests,item:price=missing,category×price,5,0.015584798529744148,0.009214199464985572,0.006579493172466755,0.030868208035826683,1.0,True
ctx:category=clothing sets short sets,item:feature=hand wash only,category×feature,5,0.01558213047683239,0.012225107546064888,0.006859397515654564,0.03970200568437576,1.0,True
ctx:category=active active shirts & tees,item:popularity=3,category×popularity,5,-0.015567813627421856,0.026677796008062964,-0.04824814200401306,0.013914884068071842,0.4,False
ctx:color=color: black,item:rating=1.0,color×rating,5,0.015567058883607387,0.025147513857874625,-0.026970095932483673,0.05175285413861275,0.8,False
ctx:material=polyester,item:brand=ny collection,material×brand,5,0.01556638553738594,0.030956067440983816,-0.01991043984889984,0.05921728536486626,0.6,False
ctx:material=polyester,item:brand=smiffys,material×brand,5,-0.015565172582864762,0.02015601477750552,-0.04306343197822571,0.007406644523143768,0.4,False
ctx:color=color: green,item:material=100% cotton,color×material,5,-0.015560048492625355,0.01513911812266184,-0.04267292097210884,0.00108876614831388,0.2,False
ctx:category=men jeans,item:feature=machine wash,category×feature,5,-0.01555755347944796,0.01504063880323965,-0.04015381261706352,0.002024943009018898,0.2,False
ctx:feature=imported,item:brand=k-swiss,feature×brand,5,0.0155526053160429,0.029366460885684693,-0.019925367087125778,0.04769110307097435,0.6,False
ctx:category=women leggings,item:feature=hand wash only,category×feature,5,0.015546494722366333,0.010447428941615752,-0.005059145390987396,0.023964175954461098,0.8,False
ctx:style=department: unisex-adult,item:rating=3.5,style×rating,5,-0.01554551236331463,0.03015876639356382,-0.0555097870528698,0.01911088079214096,0.4,False
ctx:category=shoes clogs & mules,item:popularity=4,category×popularity,5,-0.015537375770509242,0.00867626678782895,-0.028683915734291077,-0.007258187048137188,0.0,True
ctx:material=leather,item:brand=cushe,material×brand,5,0.0155279990285635,0.029132466422903635,-0.019659599289298058,0.04798135906457901,0.6,False
ctx:color=color: orange,item:material=100% polyester,color×material,5,-0.015527136996388436,0.006324970014743788,-0.021116696298122406,-0.007389591075479984,0.0,True
ctx:feature=is discontinued by manufacturer: no,item:brand=disney,feature×brand,5,0.015525583270937204,0.005308493464848442,0.0067840092815458775,0.02226456254720688,1.0,True
ctx:feature=rubber sole,item:feature=100% authentic,feature×feature,5,0.015512141957879066,0.00403376693483125,0.009841786697506905,0.019796978682279587,1.0,True
ctx:category=bridal accessories bridal veils,item:rating=5.0,category×rating,5,-0.0155098264105618,0.00781035820229797,-0.023083673790097237,-0.0006327279843389988,0.0,True
ctx:feature=hook closure,item:price=missing,feature×price,5,-0.015508662723004819,0.004637700492890598,-0.01999761536717415,-0.0075708115473389626,0.0,True
ctx:category=swimsuits & cover ups one-pieces,item:feature=lace up closure,category×feature,5,-0.015507866442203522,0.02495575825797374,-0.04367319867014885,0.012824837118387222,0.4,False
ctx:category=team sports soccer,item:material=fabric,category×material,5,0.015505289798602462,0.009104405826068585,-0.00020545930601656437,0.02641366794705391,0.8,False
ctx:feature=pull on closure,item:feature=hand wash,feature×feature,5,0.015502606518566608,0.020113497291082715,-0.008058729581534863,0.038182616233825684,0.6,False
ctx:category=swim trunks,item:rating=5.0,category×rating,5,0.01550157400779426,0.011621106620667872,0.0010683059226721525,0.03289103880524635,1.0,True
ctx:category=shoes & jewelry women,item:brand=lucky brand,category×brand,5,0.015501346997916698,0.02104912199302712,-0.006219739094376564,0.04646401107311249,0.6,False
ctx:material=nylon,item:feature=100% other fibers,material×feature,5,-0.015489605069160462,0.05809059708012267,-0.08974801748991013,0.05580231919884682,0.6,False
ctx:category=girls costumes,item:color=color: green,category×color,5,0.015488594584167004,0.018723372995996242,-0.0017620325088500977,0.050384193658828735,0.8,False
ctx:category=shoes & jewelry westlake,item:feature=button closure,category×feature,5,-0.01548290573991835,0.015615721032626843,-0.039720483124256134,0.0058540357276797295,0.2,False
ctx:category=pants & shorts shorts,item:popularity=5,category×popularity,5,-0.015475822240114212,0.026297532175769373,-0.04166518151760101,0.016228502616286278,0.4,False
ctx:category=accessories suspenders,item:popularity=1,category×popularity,5,0.015469005145132542,0.012967912908995686,-0.002524344250559807,0.03688168525695801,0.8,False
ctx:category=earrings ball,item:rating=5.0,category×rating,5,0.015462349355220794,0.028507978657458168,-0.01890680566430092,0.0467882975935936,0.6,False
ctx:color=color: white,item:rating=4.0,color×rating,5,-0.015457841008901596,0.022908772317403837,-0.054203666746616364,0.009548095986247063,0.4,False
ctx:category=bikinis sets,item:brand=blooming jelly,category×brand,5,0.015457701496779918,0.0036790871098552514,0.011939511634409428,0.01994205266237259,1.0,True
